cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
INTE1616446A,62083,Barlin,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE1719705A,62083,Barlin,54.0,Inondations et/ou coulées de boue,2017-05-18,2017-05-18,2017-07-25,2017-09-02,2022-05-24
INTE2118485A,62083,Barlin,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
IOCE1006931A,62083,Barlin,54.0,Inondations et/ou coulées de boue,2009-06-26,2009-06-26,2010-03-10,2010-03-14,2022-05-24
IOME2318045A,62085,Basseux,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
IOME2311008A,62086,Bavincourt,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE1917051A,62087,Bayenghem-lès-éperlecques,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
IOCE1008437A,62087,Bayenghem-lès-éperlecques,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2308745A,62087,Bayenghem-lès-éperlecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2330533A,62087,Bayenghem-lès-éperlecques,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62087,Bayenghem-lès-éperlecques,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62087,Bayenghem-lès-éperlecques,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200389A,62088,Bayenghem-lès-seninghem,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-01,2002-08-01,2002-08-22,2022-05-24
INTE1319721A,62088,Bayenghem-lès-seninghem,61.0,Inondations remontée nappe,2012-11-01,2013-01-20,2013-07-29,2013-08-02,2022-05-24
IOME2330533A,62088,Bayenghem-lès-seninghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62088,Bayenghem-lès-seninghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62088,Bayenghem-lès-seninghem,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1240954A,62089,Bazinghen,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE1243393A,62089,Bazinghen,54.0,Inondations et/ou coulées de boue,2012-10-28,2012-10-30,2013-01-10,2013-01-13,2022-05-24
IOME2400974A,62089,Bazinghen,,Inondations et/ou coulées de boue,2023-10-27,2023-11-23,2024-01-15,2024-01-23,
INTE0500697A,62090,Béalencourt,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1616446A,62091,Beaudricourt,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE1818802A,62092,Beaufort-blavincourt,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62092,Beaufort-blavincourt,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62092,Beaufort-blavincourt,54.0,Inondations et/ou coulées de boue,2018-06-07,2018-06-07,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62092,Beaufort-blavincourt,54.0,Inondations et/ou coulées de boue,2018-06-07,2018-06-07,2018-07-09,2018-07-27,2022-05-24
INTE0100227A,62094,Beaumerie-saint-martin,61.0,Inondations remontée nappe,2001-01-06,2001-01-20,2001-05-29,2001-06-14,2022-05-24
INTE0100513A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2001-01-06,2001-01-20,2001-08-29,2001-09-26,2022-05-24
INTE0200208A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2002-02-26,2002-02-28,2002-04-30,2002-05-05,2022-05-24
INTE1243393A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2013-01-10,2013-01-13,2022-05-24
INTE1316146A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2012-12-29,2012-12-31,2013-06-20,2013-06-27,2022-05-24
INTE2104714A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2020-03-11,2020-03-13,2021-02-10,2021-02-13,2022-05-24
INTE2105706A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2021-01-28,2021-02-05,2021-02-19,2021-02-24,2022-05-24
IOCE1012624A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2009-11-04,2009-11-05,2010-05-10,2010-05-13,2022-05-24
IOME2330533A,62094,Beaumerie-saint-martin,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62094,Beaumerie-saint-martin,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62094,Beaumerie-saint-martin,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0500697A,62099,Beaurains,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
IOME2313528A,62099,Beaurains,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
IOME2330533A,62100,Beaurainville,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62100,Beaurainville,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62100,Beaurainville,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1817087A,62101,Beauvois,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
IOME2332866A,62102,Bécourt,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62102,Bécourt,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2308745A,62104,Bellebrune,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2332866A,62104,Bellebrune,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62104,Bellebrune,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE1240954A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE1507293A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2014-11-08,2014-11-08,2015-03-27,2015-03-31,2022-05-24
INTE1507293A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2014-11-08,2014-11-08,2015-03-27,2015-03-31,2022-05-24
INTE1507293A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2015-01-18,2015-01-18,2015-03-27,2015-03-31,2022-05-24
INTE1507293A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2015-01-18,2015-01-18,2015-03-27,2015-03-31,2022-05-24
IOCE1008437A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2009-11-25,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2330533A,62105,Belle-et-houllefort,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62105,Belle-et-houllefort,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62105,Belle-et-houllefort,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0300415A,62108,Berck,54.0,Inondations et/ou coulées de boue,2003-06-04,2003-06-04,2003-07-29,2003-08-02,2022-05-24
IOCE0804632A,62108,Berck,54.0,Inondations et/ou coulées de boue,2007-07-23,2007-07-23,2008-02-20,2008-02-22,2022-05-24
IOME2332866A,62108,Berck,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62108,Berck,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0500697A,62109,Bergueneuse,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE2105706A,62109,Bergueneuse,54.0,Inondations et/ou coulées de boue,2021-01-28,2021-01-31,2021-02-19,2021-02-24,2022-05-24
INTE2121339A,62109,Bergueneuse,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-09,2021-07-20,2022-05-24
INTE2201262A,62109,Bergueneuse,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2022-01-17,2022-02-12,2022-05-24
IOME2332866A,62109,Bergueneuse,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62109,Bergueneuse,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62109,Bergueneuse,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1616446A,62111,Berlencourt-le-cauroy,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE1817087A,62111,Berlencourt-le-cauroy,54.0,Inondations et/ou coulées de boue,2018-05-27,2018-05-27,2018-06-26,2018-07-05,2022-05-24
INTE1818802A,62113,Berles-monchel,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62113,Berles-monchel,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62113,Berles-monchel,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62113,Berles-monchel,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE1818802A,62115,Berneville,54.0,Inondations et/ou coulées de boue,2018-05-31,2018-05-31,2018-07-09,2018-07-27,2022-05-24
INTE2121339A,62115,Berneville,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-09,2021-07-20,2022-05-24
IOME2308745A,62115,Berneville,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOCE1027783A,62116,Bernieulles,54.0,Inondations et/ou coulées de boue,2010-05-25,2010-05-26,2010-10-29,2010-11-03,2022-05-24
IOME2330533A,62116,Bernieulles,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62116,Bernieulles,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62116,Bernieulles,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200571A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE1616446A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE2127287A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2021-06-28,2021-06-29,2021-09-13,2021-09-28,2022-05-24
IOCE0800746A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2007-07-20,2007-07-20,2008-01-10,2008-01-13,2022-05-24
IOCE0929932A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2009-05-14,2009-05-14,2009-12-10,2009-12-13,2022-05-24
IOME2229183A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2022-08-16,2022-08-16,2022-10-16,2022-10-28,
IOME2308745A,62119,Béthune,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2320253A,62119,Béthune,54.0,Inondations et/ou coulées de boue,2023-06-19,2023-06-19,2023-07-23,2023-07-27,
INTE0300183A,62120,Beugin,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2003-04-02,2003-04-18,2022-05-24
INTE1617716A,62120,Beugin,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-05-31,2016-06-28,2016-07-20,2022-05-24
INTE1620877A,62120,Beugin,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-08,2016-07-26,2016-08-12,2022-05-24
IOME2311008A,62120,Beugin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE1817087A,62122,Beugny,54.0,Inondations et/ou coulées de boue,2018-05-22,2018-05-22,2018-06-26,2018-07-05,2022-05-24
INTE1243393A,62123,Beussent,54.0,Inondations et/ou coulées de boue,2012-10-29,2012-10-29,2013-01-10,2013-01-13,2022-05-24
IOCE1008437A,62123,Beussent,54.0,Inondations et/ou coulées de boue,2009-11-28,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOCE1027783A,62123,Beussent,54.0,Inondations et/ou coulées de boue,2010-05-26,2010-05-26,2010-10-29,2010-11-03,2022-05-24
IOME2330533A,62123,Beussent,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62123,Beussent,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62123,Beussent,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
IOCE0768747A,62124,Beutin,54.0,Inondations et/ou coulées de boue,2007-06-19,2007-06-19,2007-10-18,2007-10-25,2022-05-24
INTE1225668A,62126,Beuvry,54.0,Inondations et/ou coulées de boue,2012-03-05,2012-03-06,2012-06-11,2012-06-15,2022-05-24
INTE1616446A,62126,Beuvry,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE2121339A,62126,Beuvry,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-09,2021-07-20,2022-05-24
INTE2207963A,62126,Beuvry,59.0,Sécheresse,2020-04-01,2020-09-30,2022-03-15,2022-03-31,2022-05-24
IOME2226252A,62126,Beuvry,54.0,Inondations et/ou coulées de boue,2022-08-16,2022-08-16,2022-09-18,2022-10-11,
IOME2311008A,62126,Beuvry,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2320253A,62126,Beuvry,54.0,Inondations et/ou coulées de boue,2023-06-19,2023-06-19,2023-07-23,2023-07-27,
INTE0200389A,62127,Bezinghem,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-08-01,2002-08-22,2022-05-24
IOME2330533A,62127,Bezinghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62127,Bezinghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0500697A,62130,Bienvillers-au-bois,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1820387A,62131,Bihucourt,54.0,Inondations et/ou coulées de boue,2018-05-22,2018-05-22,2018-07-23,2018-08-15,2022-05-24
INTE0500697A,62133,Billy-montigny,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1324832A,62133,Billy-montigny,54.0,Inondations et/ou coulées de boue,2013-07-26,2013-07-26,2013-10-22,2013-10-26,2022-05-24
IOME2332866A,62134,Bimont,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62134,Bimont,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62134,Bimont,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1817087A,62137,Blangerval-blangermont,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE0500697A,62138,Blangy-sur-ternoise,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1820387A,62138,Blangy-sur-ternoise,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-07-23,2018-08-15,2022-05-24
INTE2105706A,62138,Blangy-sur-ternoise,54.0,Inondations et/ou coulées de boue,2021-01-28,2021-01-31,2021-02-19,2021-02-24,2022-05-24
IOME2229183A,62138,Blangy-sur-ternoise,54.0,Inondations et/ou coulées de boue,2022-09-07,2022-09-07,2022-10-16,2022-10-28,
IOME2332866A,62138,Blangy-sur-ternoise,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62138,Blangy-sur-ternoise,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62138,Blangy-sur-ternoise,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200208A,62139,Blendecques,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-02,2002-04-30,2002-05-05,2022-05-24
IOCE0914621A,62139,Blendecques,54.0,Inondations et/ou coulées de boue,2008-12-05,2008-12-06,2009-06-25,2009-07-01,2022-05-24
IOME2324730A,62139,Blendecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-09-18,2023-10-19,
IOME2330533A,62139,Blendecques,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62139,Blendecques,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62139,Blendecques,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200389A,62140,Bléquin,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-03-01,2002-08-01,2002-08-22,2022-05-24
INTE0200650A,62140,Bléquin,54.0,Inondations et/ou coulées de boue,2002-06-05,2002-06-05,2002-12-17,2003-01-08,2022-05-24
INTE0600952A,62140,Bléquin,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-13,2006-12-01,2006-12-08,2022-05-24
IOME2330533A,62140,Bléquin,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62140,Bléquin,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62140,Bléquin,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0500697A,62142,Blingel,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE0300360A,62144,Boiry-becquerelle,61.0,Inondations remontée nappe,2001-04-07,2001-06-01,2003-06-26,2003-06-27,2022-05-24
INTE0300360A,62144,Boiry-becquerelle,61.0,Inondations remontée nappe,2001-04-07,2001-06-01,2003-06-26,2003-06-27,2022-05-24
INTE0300360A,62144,Boiry-becquerelle,61.0,Inondations remontée nappe,2002-03-01,2002-08-16,2003-06-26,2003-06-27,2022-05-24
INTE0300360A,62144,Boiry-becquerelle,61.0,Inondations remontée nappe,2002-03-01,2002-08-16,2003-06-26,2003-06-27,2022-05-24
INTE0300360A,62144,Boiry-becquerelle,61.0,Inondations remontée nappe,2002-03-15,2002-04-01,2003-06-26,2003-06-27,2022-05-24
INTE0300360A,62144,Boiry-becquerelle,61.0,Inondations remontée nappe,2002-03-15,2002-04-01,2003-06-26,2003-06-27,2022-05-24
INTE0100523A,62146,Boiry-saint-martin,61.0,Inondations remontée nappe,2001-02-15,2001-04-20,2001-10-09,2001-10-27,2022-05-24
INTE0100523A,62147,Boiry-sainte-rictrude,61.0,Inondations remontée nappe,2001-03-01,2001-05-03,2001-10-09,2001-10-27,2022-05-24
INTE0300301A,62147,Boiry-sainte-rictrude,61.0,Inondations remontée nappe,2002-03-27,2002-04-05,2003-06-19,2003-06-27,2022-05-24
INTE0500697A,62148,Bois-bernard,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
IOME2330533A,62149,Boisdinghem,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62149,Boisdinghem,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62149,Boisdinghem,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0100760A,62151,Boisleux-au-mont,61.0,Inondations remontée nappe,2001-02-01,2001-06-30,2001-12-27,2002-01-18,2022-05-24
INTE0100760A,62152,Boisleux-saint-marc,61.0,Inondations remontée nappe,2001-02-01,2001-06-30,2001-12-27,2002-01-18,2022-05-24
INTE0752853A,62153,Bomy,54.0,Inondations et/ou coulées de boue,2006-10-24,2006-10-24,2007-04-24,2007-05-04,2022-05-24
IOME2332866A,62153,Bomy,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62153,Bomy,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62153,Bomy,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0600952A,62155,Bonningues-lès-ardres,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-13,2006-12-01,2006-12-08,2022-05-24
IOCE1008437A,62155,Bonningues-lès-ardres,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2333648A,62155,Bonningues-lès-ardres,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62155,Bonningues-lès-ardres,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
IOME2400969A,62155,Bonningues-lès-ardres,,Inondations et/ou coulées de boue,2023-11-01,2023-11-23,2024-01-17,2024-01-29,
INTE1243393A,62157,Boubers-lès-hesmond,54.0,Inondations et/ou coulées de boue,2012-11-02,2012-11-03,2013-01-10,2013-01-13,2022-05-24
IOME2332866A,62157,Boubers-lès-hesmond,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62157,Boubers-lès-hesmond,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62157,Boubers-lès-hesmond,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1817087A,62158,Boubers-sur-canche,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62158,Boubers-sur-canche,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62158,Boubers-sur-canche,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-28,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62158,Boubers-sur-canche,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-28,2018-06-26,2018-07-05,2022-05-24
INTE2122514A,62158,Boubers-sur-canche,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-26,2021-08-01,2022-05-24
INTE0300415A,62160,Boulogne-sur-mer,54.0,Inondations et/ou coulées de boue,2003-06-04,2003-06-04,2003-07-29,2003-08-02,2022-05-24
INTE1240954A,62160,Boulogne-sur-mer,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE2002329A,62160,Boulogne-sur-mer,54.0,Inondations et/ou coulées de boue,2019-11-04,2019-11-05,2020-01-27,2020-02-13,2022-05-24
IOME2311008A,62160,Boulogne-sur-mer,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
IOME2330533A,62160,Boulogne-sur-mer,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62160,Boulogne-sur-mer,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0500697A,62162,Bourecq,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1824834A,62164,Bourlon,59.0,Sécheresse,2017-01-01,2017-12-31,2018-09-18,2018-10-20,2022-05-24
INTE2118485A,62164,Bourlon,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
IOME2311008A,62164,Bourlon,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE0700065A,62165,Bournonville,54.0,Inondations et/ou coulées de boue,2006-08-12,2006-08-13,2007-02-22,2007-03-10,2022-05-24
INTE1240954A,62165,Bournonville,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
IOME2308745A,62165,Bournonville,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2330533A,62165,Bournonville,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62165,Bournonville,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62165,Bournonville,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE1616446A,62166,Bours,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE0600952A,62167,Boursin,54.0,Inondations et/ou coulées de boue,2006-08-12,2006-08-12,2006-12-01,2006-12-08,2022-05-24
IOME2320254A,62167,Boursin,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-24,2023-10-03,
IOME2332866A,62167,Boursin,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62167,Boursin,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0200208A,62168,Bourthes,54.0,Inondations et/ou coulées de boue,2002-02-26,2002-03-01,2002-04-30,2002-05-05,2022-05-24
INTE1240954A,62168,Bourthes,54.0,Inondations et/ou coulées de boue,2012-10-29,2012-10-29,2012-11-30,2012-12-06,2022-05-24
INTE1243393A,62168,Bourthes,54.0,Inondations et/ou coulées de boue,2012-10-30,2012-10-31,2013-01-10,2013-01-13,2022-05-24
INTE1616446A,62168,Bourthes,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
IOCE0914621A,62168,Bourthes,54.0,Inondations et/ou coulées de boue,2006-12-04,2006-12-04,2009-06-25,2009-07-01,2022-05-24
IOME2330533A,62168,Bourthes,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62168,Bourthes,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
