cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
INTE9900627A,62018,Aix-en-issart,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62018,Aix-en-issart,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62018,Aix-en-issart,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62018,Aix-en-issart,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0100460A,62019,Aix-noulette,54.0,Inondations et/ou coulées de boue,2001-07-07,2001-07-07,2001-08-06,2001-08-11,2022-05-24
INTE1616446A,62019,Aix-noulette,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE9800324A,62019,Aix-noulette,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-08-10,1998-08-22,2022-05-20
INTE9900627A,62019,Aix-noulette,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0100227A,62020,Alembon,61.0,Inondations remontée nappe,2000-11-21,2000-12-01,2001-05-29,2001-06-14,2022-05-24
INTE9900627A,62020,Alembon,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE1008437A,62020,Alembon,54.0,Inondations et/ou coulées de boue,2009-11-27,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2330533A,62020,Alembon,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62020,Alembon,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE1616446A,62021,Alette,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE9900627A,62021,Alette,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62021,Alette,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62021,Alette,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62021,Alette,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0100107A,62022,Alincthun,54.0,Inondations et/ou coulées de boue,2000-11-21,2000-11-21,2001-03-06,2001-03-23,2022-05-24
INTE9800515A,62022,Alincthun,54.0,Inondations et/ou coulées de boue,1998-10-31,1998-11-01,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62022,Alincthun,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62022,Alincthun,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62022,Alincthun,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
INTE0000693A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,2000-08-08,2000-08-08,2000-11-30,2000-12-17,2022-05-24
INTE0200571A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,2002-08-26,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE1617716A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-05-31,2016-06-28,2016-07-20,2022-05-24
INTE1719705A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,2017-05-18,2017-05-18,2017-07-25,2017-09-02,2022-05-24
INTE9400004A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9900627A,62023,Allouagne,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
NOR19831005,62023,Allouagne,54.0,Inondations et/ou coulées de boue,1983-06-22,1983-07-07,1983-10-05,1983-10-08,2022-05-20
INTE9400004A,62024,Alquines,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9900627A,62024,Alquines,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE1008437A,62024,Alquines,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-03-30,2010-04-02,2022-05-24
IOME2330533A,62024,Alquines,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62024,Alquines,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62024,Alquines,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
ECOZ900007A,62025,Ambleteuse,54.0,Inondations et/ou coulées de boue,1990-02-26,1990-03-01,1990-04-03,1990-04-12,2022-05-20
INTE1240954A,62025,Ambleteuse,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-03,2012-11-30,2012-12-06,2022-05-24
INTE9900627A,62025,Ambleteuse,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE1012624A,62025,Ambleteuse,54.0,Inondations et/ou coulées de boue,2009-11-26,2009-11-28,2010-05-10,2010-05-13,2022-05-24
NOR19850111,62025,Ambleteuse,54.0,Inondations et/ou coulées de boue,1984-11-22,1984-11-24,1985-01-11,1985-01-26,2022-05-20
INTE9900627A,62026,Ambricourt,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1817087A,62027,Ambrines,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62027,Ambrines,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62027,Ambrines,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-28,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62027,Ambrines,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-28,2018-06-26,2018-07-05,2022-05-24
INTE9900627A,62027,Ambrines,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0000391A,62028,Ames,54.0,Inondations et/ou coulées de boue,2000-06-03,2000-06-03,2000-08-03,2000-08-23,2022-05-24
INTE0200571A,62028,Ames,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE0500697A,62028,Ames,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1425669A,62028,Ames,54.0,Inondations et/ou coulées de boue,2014-07-19,2014-07-20,2014-11-04,2014-11-07,2022-05-24
INTE2127287A,62028,Ames,54.0,Inondations et/ou coulées de boue,2021-07-24,2021-07-26,2021-09-13,2021-09-28,2022-05-24
INTE9400004A,62028,Ames,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9600137A,62028,Ames,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1996-04-03,1996-04-17,2022-05-20
INTE9600137A,62028,Ames,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1996-04-03,1996-04-17,2022-05-20
INTE9600137A,62028,Ames,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1996-04-03,1996-04-17,2022-05-20
INTE9600137A,62028,Ames,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1996-04-03,1996-04-17,2022-05-20
INTE9900627A,62028,Ames,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2400974A,62028,Ames,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0500697A,62029,Amettes,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE9400004A,62029,Amettes,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62029,Amettes,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62029,Amettes,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9900627A,62029,Amettes,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE1820387A,62030,Amplier,54.0,Inondations et/ou coulées de boue,2018-05-28,2018-05-28,2018-07-23,2018-08-15,2022-05-24
INTE9900627A,62030,Amplier,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0100107A,62031,Andres,54.0,Inondations et/ou coulées de boue,2000-11-01,2000-11-01,2001-03-06,2001-03-23,2022-05-24
INTE0600952A,62031,Andres,54.0,Inondations et/ou coulées de boue,2006-08-13,2006-08-13,2006-12-01,2006-12-08,2022-05-24
INTE1243393A,62031,Andres,54.0,Inondations et/ou coulées de boue,2012-11-02,2012-11-04,2013-01-10,2013-01-13,2022-05-24
INTE9200458A,62031,Andres,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62031,Andres,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62031,Andres,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62031,Andres,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9400065A,62031,Andres,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-02-02,1994-02-18,2022-05-20
INTE9500103A,62031,Andres,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9900627A,62031,Andres,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2332866A,62031,Andres,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-29,2023-12-11,
IOME2333648A,62031,Andres,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62031,Andres,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200571A,62032,Angres,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE1616446A,62032,Angres,54.0,Inondations et/ou coulées de boue,2016-05-29,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE9900627A,62032,Angres,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0100415A,62033,Annay,54.0,Inondations et/ou coulées de boue,2000-08-19,2000-08-19,2001-07-19,2001-07-29,2022-05-24
INTE0100523A,62033,Annay,61.0,Inondations remontée nappe,2001-01-01,2001-03-22,2001-10-09,2001-10-27,2022-05-24
INTE1525241A,62033,Annay,54.0,Inondations et/ou coulées de boue,2015-08-13,2015-08-13,2015-10-28,2015-10-29,2022-05-24
INTE1617716A,62033,Annay,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-05-31,2016-06-28,2016-07-20,2022-05-24
INTE1620877A,62033,Annay,54.0,Inondations et/ou coulées de boue,2016-06-07,2016-06-07,2016-07-26,2016-08-12,2022-05-24
INTE9400004A,62033,Annay,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62033,Annay,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9900627A,62033,Annay,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE0800746A,62033,Annay,54.0,Inondations et/ou coulées de boue,2007-07-20,2007-07-20,2008-01-10,2008-01-13,2022-05-24
INTE1616446A,62034,Annequin,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE8800136A,62034,Annequin,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9400004A,62034,Annequin,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9800404A,62034,Annequin,54.0,Inondations et/ou coulées de boue,1998-06-06,1998-06-06,1998-10-22,1998-11-13,2022-05-20
INTE9900627A,62034,Annequin,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0200571A,62035,Annezin,54.0,Inondations et/ou coulées de boue,2002-08-27,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE0500697A,62035,Annezin,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1617716A,62035,Annezin,54.0,Inondations et/ou coulées de boue,2016-05-30,2016-06-01,2016-06-28,2016-07-20,2022-05-24
INTE9400004A,62035,Annezin,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9900627A,62035,Annezin,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE0771383A,62035,Annezin,54.0,Inondations et/ou coulées de boue,2007-06-08,2007-06-08,2007-11-22,2007-11-25,2022-05-24
IOCE0804632A,62035,Annezin,54.0,Inondations et/ou coulées de boue,2007-07-20,2007-07-20,2008-02-20,2008-02-22,2022-05-24
INTE0500697A,62036,Anvin,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1425669A,62036,Anvin,54.0,Inondations et/ou coulées de boue,2014-09-20,2014-09-20,2014-11-04,2014-11-07,2022-05-24
INTE1616446A,62036,Anvin,54.0,Inondations et/ou coulées de boue,2016-06-05,2016-06-08,2016-06-15,2016-06-16,2022-05-24
INTE2121339A,62036,Anvin,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-09,2021-07-20,2022-05-24
INTE9400065A,62036,Anvin,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-02-02,1994-02-18,2022-05-20
INTE9900627A,62036,Anvin,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0500697A,62037,Anzin-saint-aubin,54.0,Inondations et/ou coulées de boue,2005-07-03,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE1322057A,62037,Anzin-saint-aubin,54.0,Inondations et/ou coulées de boue,2013-07-26,2013-07-26,2013-09-10,2013-09-13,2022-05-24
INTE1620877A,62037,Anzin-saint-aubin,54.0,Inondations et/ou coulées de boue,2016-06-06,2016-06-06,2016-07-26,2016-08-12,2022-05-24
INTE9900627A,62037,Anzin-saint-aubin,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0100760A,62038,Ardres,54.0,Inondations et/ou coulées de boue,2000-11-21,2000-11-21,2001-12-27,2002-01-18,2022-05-24
INTE1243393A,62038,Ardres,54.0,Inondations et/ou coulées de boue,2012-11-01,2012-11-04,2013-01-10,2013-01-13,2022-05-24
INTE9800515A,62038,Ardres,54.0,Inondations et/ou coulées de boue,1998-01-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
INTE9800515A,62038,Ardres,54.0,Inondations et/ou coulées de boue,1998-09-02,1998-09-03,1998-12-29,1999-01-13,2022-05-20
INTE9900627A,62038,Ardres,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE1012624A,62038,Ardres,54.0,Inondations et/ou coulées de boue,2009-11-25,2009-11-28,2010-05-10,2010-05-13,2022-05-24
IOME2330533A,62038,Ardres,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62038,Ardres,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62038,Ardres,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0600133A,62039,Arleux-en-gohelle,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2006-03-02,2006-03-11,2022-05-24
INTE1236505A,62039,Arleux-en-gohelle,54.0,Inondations et/ou coulées de boue,2012-07-05,2012-07-05,2012-10-18,2012-10-21,2022-05-24
INTE9900627A,62039,Arleux-en-gohelle,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE0908935A,62039,Arleux-en-gohelle,54.0,Inondations et/ou coulées de boue,2008-09-11,2008-09-11,2009-04-17,2009-04-22,2022-05-24
INTE0200208A,62040,Arques,54.0,Inondations et/ou coulées de boue,2002-03-01,2002-03-02,2002-04-30,2002-05-05,2022-05-24
INTE2137449A,62040,Arques,54.0,Inondations et/ou coulées de boue,2021-11-27,2021-11-29,2021-12-20,2022-01-14,2022-05-24
INTE8800136A,62040,Arques,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9200458A,62040,Arques,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62040,Arques,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62040,Arques,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62040,Arques,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9400004A,62040,Arques,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9900627A,62040,Arques,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62040,Arques,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62040,Arques,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62040,Arques,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0100760A,62041,Arras,61.0,Inondations remontée nappe,2001-07-07,2001-07-07,2001-12-27,2002-01-18,2022-05-24
INTE0500697A,62041,Arras,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE2121339A,62041,Arras,54.0,Inondations et/ou coulées de boue,2021-06-27,2021-06-29,2021-07-09,2021-07-20,2022-05-24
INTE9900627A,62041,Arras,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0100523A,62042,Athies,54.0,Inondations et/ou coulées de boue,2001-06-13,2001-06-13,2001-10-09,2001-10-27,2022-05-24
INTE0500697A,62042,Athies,54.0,Inondations et/ou coulées de boue,2005-07-04,2005-07-04,2005-10-06,2005-10-14,2022-05-24
INTE8800136A,62042,Athies,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9900627A,62042,Athies,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0100107A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,2000-11-21,2000-11-21,2001-03-06,2001-03-23,2022-05-24
INTE0600952A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,2006-08-12,2006-08-13,2006-12-01,2006-12-08,2022-05-24
INTE1243393A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,2012-11-02,2012-11-04,2013-01-10,2013-01-13,2022-05-24
INTE9200458A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,1991-11-13,1991-11-15,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9200458A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,1991-11-18,1991-11-22,1992-09-21,1992-10-15,2022-05-20
INTE9400171A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-04-12,1994-04-29,2022-05-20
INTE9900627A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOME2330533A,62043,Les attaques,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62043,Les attaques,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
ECOA8800079A,62044,Attin,61.0,Inondations remontée nappe,1988-01-20,1988-02-25,1988-10-07,1988-10-23,2022-05-20
ECOZ900007A,62044,Attin,54.0,Inondations et/ou coulées de boue,1990-02-26,1990-03-01,1990-04-03,1990-04-12,2022-05-20
INTE0100460A,62044,Attin,54.0,Inondations et/ou coulées de boue,2001-07-07,2001-07-07,2001-08-06,2001-08-11,2022-05-24
INTE0200208A,62044,Attin,54.0,Inondations et/ou coulées de boue,2002-02-28,2002-02-28,2002-04-30,2002-05-05,2022-05-24
INTE0300592A,62044,Attin,54.0,Inondations et/ou coulées de boue,2003-07-16,2003-07-16,2003-10-03,2003-10-19,2022-05-24
INTE1316146A,62044,Attin,54.0,Inondations et/ou coulées de boue,2012-12-23,2012-12-24,2013-06-20,2013-06-27,2022-05-24
INTE1316146A,62044,Attin,54.0,Inondations et/ou coulées de boue,2012-12-23,2012-12-24,2013-06-20,2013-06-27,2022-05-24
INTE1316146A,62044,Attin,54.0,Inondations et/ou coulées de boue,2012-12-30,2012-12-31,2013-06-20,2013-06-27,2022-05-24
INTE1316146A,62044,Attin,54.0,Inondations et/ou coulées de boue,2012-12-30,2012-12-31,2013-06-20,2013-06-27,2022-05-24
INTE9400004A,62044,Attin,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-01-11,1994-01-15,2022-05-20
INTE9500103A,62044,Attin,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62044,Attin,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
INTE9800515A,62044,Attin,54.0,Inondations et/ou coulées de boue,1998-10-31,1998-11-01,1998-12-29,1999-01-13,2022-05-20
INTE9900216A,62044,Attin,54.0,Inondations et/ou coulées de boue,1998-11-02,1998-11-04,1999-05-19,1999-06-05,2022-05-23
INTE9900627A,62044,Attin,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
IOCE0768747A,62044,Attin,54.0,Inondations et/ou coulées de boue,2007-06-19,2007-06-19,2007-10-18,2007-10-25,2022-05-24
IOME2330533A,62044,Attin,54.0,Inondations et/ou coulées de boue,2023-11-01,2023-11-11,2023-11-13,2023-11-14,
IOME2333648A,62044,Attin,,Inondations et/ou coulées de boue,2023-11-12,2023-11-23,2023-12-17,2023-12-27,
IOME2400974A,62044,Attin,,Inondations et/ou coulées de boue,2023-12-26,2024-01-10,2024-01-15,2024-01-23,
INTE0200571A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2002-08-26,2002-08-27,2002-10-29,2002-11-10,2022-05-24
INTE1525241A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2015-08-13,2015-08-13,2015-10-28,2015-10-29,2022-05-24
INTE1529936A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2015-08-31,2015-08-31,2015-12-23,2016-01-22,2022-05-24
INTE1719705A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2017-05-18,2017-05-18,2017-07-25,2017-09-02,2022-05-24
INTE1817087A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2018-05-24,2018-05-24,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2018-05-27,2018-05-27,2018-06-26,2018-07-05,2022-05-24
INTE1817087A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,2018-05-27,2018-05-27,2018-06-26,2018-07-05,2022-05-24
INTE9300213A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,1992-05-29,1992-05-29,1993-05-18,1993-06-12,2022-05-20
INTE9300213A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,1992-05-29,1992-05-29,1993-05-18,1993-06-12,2022-05-20
INTE9300213A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,1992-06-03,1992-06-03,1993-05-18,1993-06-12,2022-05-20
INTE9300213A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,1992-06-03,1992-06-03,1993-05-18,1993-06-12,2022-05-20
INTE9500338A,62045,Aubigny-en-artois,61.0,Inondations remontée nappe,1995-01-25,1995-06-22,1995-07-28,1995-09-09,2022-05-20
INTE9900627A,62045,Aubigny-en-artois,54.0,Inondations et/ou coulées de boue,1999-12-25,1999-12-29,1999-12-29,1999-12-30,2022-05-24
INTE0000522A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,2000-06-03,2000-06-03,2000-09-25,2000-10-07,2022-05-24
INTE2127287A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,2021-07-13,2021-07-13,2021-09-13,2021-09-28,2022-05-24
INTE8800136A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,1988-01-20,1988-02-25,1988-04-07,1988-04-21,2022-05-20
INTE9400171A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,1993-12-19,1994-01-02,1994-04-12,1994-04-29,2022-05-20
INTE9400424A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,1994-05-14,1994-05-17,1994-09-08,1994-09-25,2022-05-20
INTE9500103A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,1995-01-17,1995-02-05,1995-02-21,1995-02-24,2022-05-20
INTE9500304A,62046,Aubin-saint-vaast,54.0,Inondations et/ou coulées de boue,1994-12-25,1994-12-31,1995-07-18,1995-08-03,2022-05-20
