cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
INTE9300001A,59546,Saint-sylvestre-cappel,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9400127A,59546,Saint-sylvestre-cappel,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9900161A,59546,Saint-sylvestre-cappel,59.0,Sécheresse,1993-01-01,1997-12-31,1999-04-16,1999-05-02,2022-05-23
IOME2324730A,59551,Saméon,59.0,Sécheresse,2022-03-31,2022-09-29,2023-09-18,2023-10-19,
INTE9200181A,59553,Santes,59.0,Sécheresse,1990-01-01,1990-12-31,1992-04-01,1992-04-03,2022-05-20
INTE9200181A,59553,Santes,59.0,Sécheresse,1991-07-06,1991-07-08,1992-04-01,1992-04-03,2022-05-20
IOME2324730A,59556,Sassegnies,59.0,Sécheresse,2021-12-31,2022-09-29,2023-09-18,2023-10-19,
IOME2324730A,59557,Saultain,59.0,Sécheresse,2022-03-31,2022-09-29,2023-09-18,2023-10-19,
INTE9100177A,59560,Seclin,59.0,Sécheresse,1989-06-01,1989-12-31,1991-03-28,1991-04-17,2022-05-20
INTE1824834A,59562,Sémeries,59.0,Sécheresse,2017-01-01,2017-12-31,2018-09-18,2018-10-20,2022-05-24
IOME2308745A,59562,Sémeries,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,59566,Sequedin,59.0,Sécheresse,2022-03-31,2022-06-29,2023-04-02,2023-05-02,
IOME2334289A,59567,Séranvillers-forenville,,Sécheresse,2022-03-31,2022-09-29,2023-12-18,2023-12-26,
INTE9100354A,59568,Sercus,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTE9800356A,59568,Sercus,59.0,Sécheresse,1991-01-01,1997-12-31,1998-09-18,1998-10-03,2022-05-20
IOME2308745A,59568,Sercus,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE1920338A,59570,Socx,59.0,Sécheresse,2018-10-01,2018-12-31,2019-07-16,2019-08-09,2022-05-24
INTE2137451A,59570,Socx,59.0,Sécheresse,2020-04-01,2020-06-30,2021-12-21,2022-01-14,2022-05-24
INTE9000100A,59570,Socx,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100177A,59570,Socx,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59570,Socx,59.0,Sécheresse,1992-01-01,1992-09-30,1993-01-25,1993-02-07,
INTE9400127A,59570,Socx,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9400127A,59570,Socx,59.0,Sécheresse,1993-09-26,1993-09-28,1994-03-08,1994-03-24,2022-05-20
INTE9800231A,59570,Socx,59.0,Sécheresse,1993-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
IOCE1032143A,59570,Socx,59.0,Sécheresse,2009-08-15,2009-09-01,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59570,Socx,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE0000771A,59574,Somain,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE9100354A,59574,Somain,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
IOME2308745A,59574,Somain,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9100354A,59576,Spycker,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTX9210277A,59576,Spycker,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTE9100177A,59577,Staple,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300372A,59577,Staple,59.0,Sécheresse,1991-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTE9700395A,59577,Staple,59.0,Sécheresse,1993-01-01,1996-12-31,1997-09-19,1997-10-11,2022-05-20
INTE9100177A,59578,Steenbecque,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9600522A,59578,Steenbecque,59.0,Sécheresse,1991-01-01,1995-12-31,1996-12-09,1996-12-20,2022-05-20
INTE9800231A,59578,Steenbecque,59.0,Sécheresse,1996-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
IOME2308745A,59578,Steenbecque,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9000100A,59579,Steene,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100177A,59579,Steene,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59579,Steene,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9300372A,59579,Steene,59.0,Sécheresse,1992-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTE9500219A,59579,Steene,59.0,Sécheresse,1992-01-01,1993-09-30,1995-05-03,1995-05-07,2022-05-20
IOCE1032143A,59579,Steene,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
INTE1240955A,59580,Steenvoorde,59.0,Sécheresse,2011-04-01,2011-06-30,2012-11-30,2012-12-06,2022-05-24
INTE1705708A,59580,Steenvoorde,59.0,Sécheresse,2015-07-01,2015-09-30,2017-03-24,2017-04-29,2022-05-24
INTE2112080A,59580,Steenvoorde,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9000196A,59580,Steenvoorde,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100354A,59580,Steenvoorde,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTE9300001A,59580,Steenvoorde,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9400127A,59580,Steenvoorde,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9400127A,59580,Steenvoorde,59.0,Sécheresse,1993-10-08,1993-10-08,1994-03-08,1994-03-24,2022-05-20
INTE9700395A,59580,Steenvoorde,59.0,Sécheresse,1993-01-01,1996-12-31,1997-09-19,1997-10-11,2022-05-20
IOME2308745A,59580,Steenvoorde,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE1240955A,59581,Steenwerck,59.0,Sécheresse,2011-04-01,2011-06-30,2012-11-30,2012-12-06,2022-05-24
INTE2118485A,59581,Steenwerck,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
INTE9000196A,59581,Steenwerck,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100177A,59581,Steenwerck,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9500338A,59581,Steenwerck,59.0,Sécheresse,1991-01-01,1993-09-30,1995-07-28,1995-09-09,2022-05-20
INTE9700484A,59581,Steenwerck,59.0,Sécheresse,1993-10-01,1997-04-30,1997-11-03,1997-11-16,2022-05-20
IOME2308745A,59581,Steenwerck,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2023940A,59582,Strazeele,59.0,Sécheresse,2019-07-01,2019-09-30,2020-09-15,2020-10-25,2022-05-24
INTE9000072A,59582,Strazeele,59.0,Sécheresse,1989-06-01,1989-12-19,1990-02-14,1990-02-28,2022-05-20
INTE9100177A,59582,Strazeele,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9400127A,59582,Strazeele,59.0,Sécheresse,1991-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9700484A,59582,Strazeele,59.0,Sécheresse,1993-01-01,1997-03-31,1997-11-03,1997-11-16,2022-05-20
INTE2118485A,59586,Templeuve-en-pévèle,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
INTE9300656A,59586,Templeuve-en-pévèle,59.0,Sécheresse,1989-06-01,1991-12-31,1993-12-06,1993-12-28,2022-05-20
INTE9800135A,59586,Templeuve-en-pévèle,59.0,Sécheresse,1992-01-01,1997-07-31,1998-04-09,1998-04-23,2022-05-20
IOME2308745A,59586,Templeuve-en-pévèle,59.0,Sécheresse,2022-03-31,2022-06-29,2023-04-02,2023-05-02,
IOME2316198A,59586,Templeuve-en-pévèle,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-21,2023-09-13,
INTE2122515A,59587,Terdeghem,59.0,Sécheresse,2020-04-01,2020-06-30,2021-07-27,2021-08-31,2022-05-24
INTE9000196A,59587,Terdeghem,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100177A,59587,Terdeghem,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59587,Terdeghem,59.0,Sécheresse,1991-01-01,1992-09-30,1993-01-25,1993-02-07,2022-05-20
INTE9400127A,59587,Terdeghem,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9500219A,59587,Terdeghem,59.0,Sécheresse,1993-01-01,1993-09-30,1995-05-03,1995-05-07,2022-05-20
INTE9800231A,59587,Terdeghem,59.0,Sécheresse,1993-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTE2112080A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9000100A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100177A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1989-06-01,1989-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9100177A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1989-06-01,1989-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9100177A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9100177A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9100354A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTE9300001A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9400127A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9400127A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1993-12-17,1994-01-02,1994-03-08,1994-03-24,2022-05-20
INTE9400331A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1992-01-01,1992-12-31,1994-06-30,1994-07-09,2022-05-20
INTE9500338A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1993-01-01,1993-09-30,1995-07-28,1995-09-09,2022-05-20
INTE9800231A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1994-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTX9210277A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTX9210277A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,1991-11-19,1991-11-20,1992-07-31,1992-08-18,2022-05-20
IOCE1032143A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2009-04-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOCE1032143A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2009-04-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOCE1032143A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2009-06-15,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOCE1032143A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2009-06-15,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2021-12-31,2022-03-30,2023-04-02,2023-05-02,
IOME2308745A,59588,Téteghem-coudekerque-village,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE9100177A,59590,Thiennes,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9800200A,59590,Thiennes,59.0,Sécheresse,1995-01-01,1997-09-30,1998-05-26,1998-06-11,2022-05-20
IOME2308745A,59590,Thiennes,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2127289A,59592,Thumeries,59.0,Sécheresse,2020-04-01,2020-06-30,2021-09-14,2021-09-28,2022-05-24
IOME2308745A,59592,Thumeries,59.0,Sécheresse,2022-03-31,2022-06-29,2023-04-02,2023-05-02,
INTE2112080A,59597,Tilloy-lez-cambrai,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9300372A,59597,Tilloy-lez-cambrai,59.0,Sécheresse,1991-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTE9800231A,59597,Tilloy-lez-cambrai,59.0,Sécheresse,1993-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTE2112080A,59599,Tourcoing,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9200181A,59599,Tourcoing,59.0,Sécheresse,1990-01-01,1990-12-31,1992-04-01,1992-04-03,2022-05-20
INTE9300001A,59599,Tourcoing,59.0,Sécheresse,1989-06-01,1989-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9800027A,59599,Tourcoing,59.0,Sécheresse,1995-01-01,1997-06-30,1998-02-02,1998-02-18,2022-05-20
INTE9800288A,59599,Tourcoing,59.0,Sécheresse,1990-01-01,1997-12-31,1998-07-15,1998-07-29,2022-05-20
INTE2127289A,59600,Tourmignies,59.0,Sécheresse,2020-04-01,2020-06-30,2021-09-14,2021-09-28,2022-05-24
INTE2112080A,59605,Uxem,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9000196A,59605,Uxem,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100177A,59605,Uxem,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9400127A,59605,Uxem,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9400642A,59605,Uxem,59.0,Sécheresse,1993-01-01,1993-09-30,1995-01-12,1995-01-31,2022-05-20
INTE9700395A,59605,Uxem,59.0,Sécheresse,1993-10-01,1996-12-31,1997-09-19,1997-10-11,2022-05-20
INTX9210277A,59605,Uxem,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
IOCE1032143A,59605,Uxem,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
INTE1828406A,59606,Valenciennes,59.0,Sécheresse,2017-07-01,2017-09-30,2018-10-23,2018-11-03,2022-05-24
INTE1240955A,59615,Vieux-berquin,59.0,Sécheresse,2011-04-01,2011-06-30,2012-11-30,2012-12-06,2022-05-24
INTE2023940A,59615,Vieux-berquin,59.0,Sécheresse,2019-07-01,2019-09-30,2020-09-15,2020-10-25,2022-05-24
INTE9000072A,59615,Vieux-berquin,59.0,Sécheresse,1989-06-01,1989-12-19,1990-02-14,1990-02-28,2022-05-20
INTE9100177A,59615,Vieux-berquin,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300372A,59615,Vieux-berquin,59.0,Sécheresse,1992-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTE9700395A,59615,Vieux-berquin,59.0,Sécheresse,1993-01-01,1996-12-31,1997-09-19,1997-10-11,2022-05-20
INTX9210277A,59615,Vieux-berquin,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTX9210277A,59615,Vieux-berquin,59.0,Sécheresse,1991-11-19,1991-11-20,1992-07-31,1992-08-18,2022-05-20
IOME2308745A,59615,Vieux-berquin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9700484A,59616,Vieux-condé,59.0,Sécheresse,1995-01-01,1997-01-01,1997-11-03,1997-11-16,2022-05-20
INTE1932509A,59618,Vieux-reng,59.0,Sécheresse,2018-10-01,2018-12-31,2019-11-19,2019-11-30,2022-05-24
INTE9000100A,59628,Volckerinckhove,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100177A,59628,Volckerinckhove,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59628,Volckerinckhove,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9300372A,59628,Volckerinckhove,59.0,Sécheresse,1992-01-01,1992-09-30,1993-08-16,1993-09-03,2022-05-20
INTE9700395A,59628,Volckerinckhove,59.0,Sécheresse,1993-10-01,1996-12-31,1997-09-19,1997-10-11,2022-05-20
INTE1824834A,59630,Wahagnies,59.0,Sécheresse,2017-04-01,2017-09-30,2018-09-18,2018-10-20,2022-05-24
INTE2127289A,59630,Wahagnies,59.0,Sécheresse,2020-04-01,2020-09-30,2021-09-14,2021-09-28,2022-05-24
IOME2334289A,59630,Wahagnies,,Sécheresse,2022-03-31,2022-09-29,2023-12-18,2023-12-26,
INTE9000072A,59631,Walincourt-selvigny,59.0,Sécheresse,1989-06-01,1989-12-19,1990-02-14,1990-02-28,2022-05-20
INTE9100177A,59631,Walincourt-selvigny,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9400127A,59631,Walincourt-selvigny,59.0,Sécheresse,1991-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
IOME2334289A,59631,Walincourt-selvigny,,Sécheresse,2022-03-31,2022-09-29,2023-12-18,2023-12-26,
INTE2112080A,59632,Wallers,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9100177A,59634,Wallon-cappel,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300372A,59634,Wallon-cappel,59.0,Sécheresse,1992-01-01,1992-09-30,1993-08-16,1993-09-03,2022-05-20
INTE9800443A,59634,Wallon-cappel,59.0,Sécheresse,1992-10-01,1997-12-31,1998-11-19,1998-12-11,2022-05-20
INTX9210277A,59634,Wallon-cappel,59.0,Sécheresse,1991-01-01,1991-12-31,1992-07-31,1992-08-18,2022-05-20
INTX9210277A,59634,Wallon-cappel,59.0,Sécheresse,1991-11-19,1991-11-20,1992-07-31,1992-08-18,2022-05-20
IOME2308745A,59634,Wallon-cappel,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2023940A,59638,Wannehain,59.0,Sécheresse,2019-07-01,2019-09-30,2020-09-15,2020-10-25,2022-05-24
INTE2118485A,59638,Wannehain,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
INTE9100177A,59638,Wannehain,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9700188A,59638,Wannehain,59.0,Sécheresse,1991-01-01,1996-09-30,1997-05-12,1997-05-25,2022-05-20
IOME2308745A,59638,Wannehain,59.0,Sécheresse,2022-03-31,2022-06-29,2023-04-02,2023-05-02,
INTE2207963A,59639,Wargnies-le-grand,59.0,Sécheresse,2020-04-01,2020-09-30,2022-03-15,2022-03-31,2022-05-24
IOME2308745A,59639,Wargnies-le-grand,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9000072A,59641,Warhem,59.0,Sécheresse,1989-06-01,1989-12-19,1990-02-14,1990-02-28,2022-05-20
INTE9100177A,59641,Warhem,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59641,Warhem,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9400127A,59641,Warhem,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9700484A,59641,Warhem,59.0,Sécheresse,1993-01-01,1997-03-31,1997-11-03,1997-11-16,2022-05-20
IOCE1032143A,59641,Warhem,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59641,Warhem,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,59646,Wasquehal,59.0,Sécheresse,1990-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9700484A,59646,Wasquehal,59.0,Sécheresse,1992-01-01,1996-11-30,1997-11-03,1997-11-16,2022-05-20
IOME2308745A,59646,Wasquehal,59.0,Sécheresse,2022-03-31,2022-06-29,2023-04-02,2023-05-02,
INTE1230775A,59647,Watten,59.0,Sécheresse,2011-04-01,2011-06-30,2012-07-27,2012-08-02,2022-05-24
INTE2118485A,59647,Watten,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
INTE9000100A,59647,Watten,59.0,Sécheresse,1989-06-01,1989-12-31,1990-03-09,1990-03-22,2022-05-20
INTE9100177A,59647,Watten,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59647,Watten,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9300372A,59647,Watten,59.0,Sécheresse,1992-01-01,1992-12-31,1993-08-16,1993-09-03,2022-05-20
INTE9600039A,59647,Watten,59.0,Sécheresse,1993-01-01,1993-12-31,1996-02-02,1996-02-14,2022-05-20
INTE9700395A,59647,Watten,59.0,Sécheresse,1994-01-01,1996-12-31,1997-09-19,1997-10-11,2022-05-20
IOCE1032143A,59647,Watten,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59647,Watten,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,59648,Wattignies,59.0,Sécheresse,2020-04-01,2020-06-30,2021-12-21,2022-01-14,2022-05-24
IOME2316198A,59648,Wattignies,59.0,Sécheresse,2022-03-31,2022-06-29,2023-07-21,2023-09-13,
INTE9100354A,59650,Wattrelos,59.0,Sécheresse,1990-01-01,1990-12-31,1991-08-12,1991-08-30,2022-05-20
INTE9800135A,59650,Wattrelos,59.0,Sécheresse,1991-01-01,1997-06-30,1998-04-09,1998-04-23,2022-05-20
IOME2308745A,59650,Wattrelos,59.0,Sécheresse,2022-03-31,2022-06-29,2023-04-02,2023-05-02,
IOME2308745A,59652,Wavrechain-sous-faulx,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2127289A,59654,Waziers,59.0,Sécheresse,2020-04-01,2020-06-30,2021-09-14,2021-09-28,2022-05-24
INTE1228647A,59655,Wemaers-cappel,59.0,Sécheresse,2011-05-20,2011-06-20,2012-07-11,2012-07-17,2022-05-24
INTE2112080A,59655,Wemaers-cappel,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9100177A,59655,Wemaers-cappel,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9400642A,59655,Wemaers-cappel,59.0,Sécheresse,1991-01-01,1992-12-31,1995-01-12,1995-01-31,2022-05-20
INTE9800027A,59655,Wemaers-cappel,59.0,Sécheresse,1993-01-01,1997-06-30,1998-02-02,1998-02-18,2022-05-20
IOME2308745A,59655,Wemaers-cappel,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,59656,Wervicq-sud,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9800356A,59656,Wervicq-sud,59.0,Sécheresse,1995-01-01,1997-12-31,1998-09-18,1998-10-03,2022-05-20
INTE2127289A,59657,West-cappel,59.0,Sécheresse,2020-04-01,2020-06-30,2021-09-14,2021-09-28,2022-05-24
INTE9000196A,59657,West-cappel,59.0,Sécheresse,1989-06-01,1989-12-31,1990-05-14,1990-05-24,2022-05-20
INTE9100177A,59657,West-cappel,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59657,West-cappel,59.0,Sécheresse,1990-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9400127A,59657,West-cappel,59.0,Sécheresse,1992-01-01,1992-12-31,1994-03-08,1994-03-24,2022-05-20
INTE9700484A,59657,West-cappel,59.0,Sécheresse,1993-01-01,1997-04-30,1997-11-03,1997-11-16,2022-05-20
IOCE1032143A,59657,West-cappel,59.0,Sécheresse,2009-07-01,2009-09-30,2010-12-13,2011-01-13,2022-05-24
IOME2308745A,59657,West-cappel,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE1932509A,59659,Wignehies,59.0,Sécheresse,2018-07-01,2018-12-31,2019-11-19,2019-11-30,2022-05-24
INTE2023940A,59659,Wignehies,59.0,Sécheresse,2019-07-01,2019-09-30,2020-09-15,2020-10-25,2022-05-24
INTE9200181A,59659,Wignehies,59.0,Sécheresse,1990-01-01,1990-12-31,1992-04-01,1992-04-03,2022-05-20
INTE9900026A,59660,Willems,59.0,Sécheresse,1989-05-01,1998-06-30,1999-01-21,1999-02-05,2022-05-23
INTE1243397A,59662,Winnezeele,59.0,Sécheresse,2011-05-01,2011-06-30,2013-01-10,2013-01-13,2022-05-24
INTE1920338A,59662,Winnezeele,59.0,Sécheresse,2018-10-01,2018-12-31,2019-07-16,2019-08-09,2022-05-24
INTE2112080A,59662,Winnezeele,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9000072A,59662,Winnezeele,59.0,Sécheresse,1989-06-01,1989-12-19,1990-02-14,1990-02-28,2022-05-20
INTE9100177A,59662,Winnezeele,59.0,Sécheresse,1990-01-01,1990-12-31,1991-03-28,1991-04-17,2022-05-20
INTE9300001A,59662,Winnezeele,59.0,Sécheresse,1990-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9300656A,59662,Winnezeele,59.0,Sécheresse,1992-01-01,1992-12-31,1993-12-06,1993-12-28,2022-05-20
INTE9500338A,59662,Winnezeele,59.0,Sécheresse,1993-01-01,1993-09-30,1995-07-28,1995-09-09,2022-05-20
INTE9800027A,59662,Winnezeele,59.0,Sécheresse,1994-01-01,1997-06-30,1998-02-02,1998-02-18,2022-05-20
IOME2316198A,59662,Winnezeele,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-21,2023-09-13,
INTE1920338A,59663,Wormhout,59.0,Sécheresse,2018-10-01,2018-12-31,2019-07-16,2019-08-09,2022-05-24
INTE2112080A,59663,Wormhout,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
